Date,Location,Food_Category,Food_Item,Quantity_Produced,Quantity_Sold,Quantity_Wasted,Cost_Per_Unit,Revenue_Per_Unit,Temperature,Customers,Month,Month_Name,Day,Day_Name,Waste_Percentage,Financial_Loss,Total_Revenue,Potential_Revenue,Waste_Risk
2024-11-29 14:08:14.729819880,Chennai,Vegetables,Tomato,297,227,70,95.99,141.38,38.9,270.0,11,November,29,Friday,23.56902356902357,6719.299999999999,32093.26,41989.86,Medium
2024-11-30 01:49:30.780520344,Bangalore,Prepared Food,Sandwich,435,303,132,85.28,140.86,20.3,236.0,11,November,30,Saturday,30.344827586206897,11256.960000000001,42680.58,61274.100000000006,High
2024-11-30 13:30:46.831220812,Delhi,Vegetables,Tomato,434,399,35,43.93,69.2,32.0,376.0,11,November,30,Saturday,8.064516129032258,1537.55,27610.800000000003,30032.800000000003,Low
2024-12-01 01:12:02.881921280,Bangalore,Fruits,Banana,224,203,21,55.3,102.72,36.3,389.0,12,December,1,Sunday,9.375,1161.3,20852.16,23009.28,Low
2024-12-01 12:53:18.932621748,Chennai,Bakery,Cake,157,155,2,81.38,118.36,24.1,72.0,12,December,1,Sunday,1.2738853503184715,162.76,18345.8,18582.52,Low
2024-12-02 00:34:34.983322212,Delhi,Dairy,Milk,126,94,32,76.12,136.23,38.8,268.0,12,December,2,Monday,25.396825396825395,2435.84,12805.619999999999,17164.98,Medium
2024-12-02 12:15:51.034022680,Chennai,Bakery,Bread,229,179,50,84.62,140.11,33.6,257.0,12,December,2,Monday,21.83406113537118,4231.0,25079.690000000002,32085.190000000002,Medium
2024-12-02 23:57:07.084723148,Mumbai,Prepared Food,Sandwich,178,163,15,27.28,38.25,40.6,200.0,12,December,2,Monday,8.426966292134832,409.20000000000005,6234.75,6808.5,Low
2024-12-03 11:38:23.135423616,Bangalore,Fruits,Banana,142,84,58,83.83,141.95,34.8,55.0,12,December,3,Tuesday,40.845070422535215,4862.14,11923.8,20156.899999999998,High
2024-12-03 23:19:39.186124080,Bangalore,Dairy,Yogurt,325,303,22,31.77,50.77,41.3,219.0,12,December,3,Tuesday,6.769230769230769,698.9399999999999,15383.310000000001,16500.25,Low
2024-12-04 11:00:55.236824548,Delhi,Fruits,Mango,155,125,30,57.35,105.04,35.7,369.0,12,December,4,Wednesday,19.35483870967742,1720.5,13130.0,16281.2,Medium
2024-12-04 22:42:11.287525016,Bangalore,Fruits,Banana,229,160,69,56.56,89.88,24.4,270.0,12,December,4,Wednesday,30.131004366812224,3902.6400000000003,14380.8,20582.52,High
2024-12-05 10:23:27.338225484,Mumbai,Dairy,Milk,173,119,54,64.88,95.28,28.5,478.0,12,December,5,Thursday,31.213872832369944,3503.5199999999995,11338.32,16483.44,High
2024-12-05 22:04:43.388925948,Chennai,Bakery,Bread,412,355,57,45.75,67.34,37.9,373.0,12,December,5,Thursday,13.834951456310678,2607.75,23905.7,27744.08,Low
2024-12-06 09:45:59.439626416,Chennai,Bakery,Bread,405,333,72,62.34,112.23,25.3,451.0,12,December,6,Friday,17.77777777777778,4488.4800000000005,37372.590000000004,45453.15,Medium
2024-12-06 21:27:15.490326884,Bangalore,Prepared Food,Burger,464,399,65,27.59,39.08,40.2,131.0,12,December,6,Friday,14.00862068965517,1793.35,15592.92,18133.12,Low
2024-12-07 09:08:31.541027352,Hyderabad,Bakery,Bread,256,234,22,10.35,17.09,32.8,96.0,12,December,7,Saturday,8.59375,227.7,3999.06,4375.04,Low
2024-12-07 20:49:47.591727816,Hyderabad,Fruits,Mango,304,245,59,54.93,79.74,39.2,395.0,12,December,7,Saturday,19.407894736842106,3240.87,19536.3,24240.96,Medium
2024-12-08 08:31:03.642428284,Hyderabad,Vegetables,Potato,253,164,89,33.56,58.29,38.2,180.0,12,December,8,Sunday,35.177865612648226,2986.84,9559.56,14747.369999999999,High
2024-12-08 20:12:19.693128752,Bangalore,Dairy,Milk,374,221,153,36.93,59.15,26.9,180.0,12,December,8,Sunday,40.909090909090914,5650.29,13072.15,22122.1,High
2024-12-09 07:53:35.743829220,Bangalore,Fruits,Apple,454,448,6,81.45,159.54,33.7,351.0,12,December,9,Monday,1.3215859030837005,488.70000000000005,71473.92,72431.16,Low
2024-12-09 19:34:51.794529684,Chennai,Vegetables,Spinach,409,285,124,50.14,65.88,21.4,193.0,12,December,9,Monday,30.317848410757946,6217.36,18775.8,26944.92,High
2024-12-10 07:16:07.845230152,Chennai,Dairy,Butter,447,378,69,67.13,96.03,36.5,348.0,12,December,10,Tuesday,15.436241610738255,4631.969999999999,36299.340000000004,42925.41,Medium
2024-12-10 18:57:23.895930620,Hyderabad,Dairy,Cheese,125,124,1,53.43,77.54,41.3,302.0,12,December,10,Tuesday,0.8,53.43,9614.960000000001,9692.5,Low
2024-12-11 06:38:39.946631088,Bangalore,Dairy,Yogurt,497,380,117,52.76,101.75,31.6,318.0,12,December,11,Wednesday,23.541247484909455,6172.92,38665.0,50569.75,Medium
2024-12-11 18:19:55.997331552,Bangalore,Dairy,Butter,248,163,85,48.59,65.0,20.5,136.0,12,December,11,Wednesday,34.274193548387096,4130.150000000001,10595.0,16120.0,High
2024-12-12 06:01:12.048032020,Hyderabad,Prepared Food,Pizza,353,241,112,59.56,83.81,36.0,436.0,12,December,12,Thursday,31.728045325779036,6670.72,20198.21,29584.93,High
2024-12-12 17:42:28.098732488,Bangalore,Vegetables,Spinach,199,186,13,61.62,94.84,34.3,183.0,12,December,12,Thursday,6.532663316582915,801.06,17640.24,18873.16,Low
2024-12-13 05:23:44.149432956,Delhi,Prepared Food,Burger,377,224,153,39.51,73.92,33.1,100.0,12,December,13,Friday,40.58355437665783,6045.03,16558.08,27867.84,High
2024-12-13 17:05:00.200133420,Delhi,Fruits,Banana,254,191,63,17.93,33.06,38.6,60.0,12,December,13,Friday,24.803149606299215,1129.59,6314.46,8397.24,Medium
2024-12-14 04:46:16.250833888,Chennai,Fruits,Banana,122,119,3,58.18,101.51,24.3,66.0,12,December,14,Saturday,2.459016393442623,174.54,12079.69,12384.220000000001,Low
2024-12-14 16:27:32.301534356,Chennai,Dairy,Milk,476,271,205,73.39,143.11,36.3,168.0,12,December,14,Saturday,43.0672268907563,15044.95,38782.810000000005,68120.36,High
2024-12-15 04:08:48.352234824,Delhi,Dairy,Butter,218,152,66,14.75,26.67,22.7,495.0,12,December,15,Sunday,30.275229357798167,973.5,4053.84,5814.06,High
2024-12-15 15:50:04.402935288,Delhi,Fruits,Apple,458,254,204,25.71,46.15,35.7,170.0,12,December,15,Sunday,44.54148471615721,5244.84,11722.1,21136.7,High
2024-12-16 03:31:20.453635756,Chennai,Vegetables,Potato,118,65,53,20.93,37.77,24.0,174.0,12,December,16,Monday,44.91525423728814,1109.29,2455.05,4456.860000000001,High
2024-12-16 15:12:36.504336224,Hyderabad,Fruits,Orange,482,404,78,54.08,90.32,27.4,358.0,12,December,16,Monday,16.182572614107883,4218.24,36489.28,43534.24,Medium
2024-12-17 02:53:52.555036692,Chennai,Vegetables,Potato,311,282,29,26.72,36.33,29.6,63.0,12,December,17,Tuesday,9.32475884244373,774.88,10245.06,11298.63,Low
2024-12-17 14:35:08.605737156,Chennai,Dairy,Milk,335,233,102,16.27,31.33,28.5,442.0,12,December,17,Tuesday,30.447761194029848,1659.54,7299.889999999999,10495.55,High
2024-12-18 02:16:24.656437624,Chennai,Bakery,Cake,143,121,22,86.7,115.19,21.1,100.0,12,December,18,Wednesday,15.384615384615385,1907.4,13937.99,16472.17,Medium
2024-12-18 13:57:40.707138092,Mumbai,Dairy,Cheese,365,319,46,97.52,162.14,33.5,431.0,12,December,18,Wednesday,12.602739726027398,4485.92,51722.659999999996,59181.1,Low
2024-12-19 01:38:56.757838560,Bangalore,Bakery,Croissant,319,231,88,51.11,96.7,22.5,123.0,12,December,19,Thursday,27.586206896551722,4497.68,22337.7,30847.3,Medium
2024-12-19 13:20:12.808539024,Bangalore,Bakery,Donut,131,113,18,61.91,85.65,20.8,229.0,12,December,19,Thursday,13.740458015267176,1114.3799999999999,9678.45,11220.150000000001,Low
2024-12-20 01:01:28.859239492,Hyderabad,Prepared Food,Pizza,312,172,140,33.62,53.63,20.9,340.0,12,December,20,Friday,44.871794871794876,4706.799999999999,9224.36,16732.56,High
2024-12-20 12:42:44.909939960,Chennai,Fruits,Banana,345,334,11,39.92,60.71,31.0,221.0,12,December,20,Friday,3.1884057971014492,439.12,20277.14,20944.95,Low
2024-12-21 00:24:00.960640424,Delhi,Prepared Food,Sandwich,276,161,115,88.17,149.47,31.4,62.0,12,December,21,Saturday,41.66666666666667,10139.550000000001,24064.67,41253.72,High
2024-12-21 12:05:17.011340892,Bangalore,Bakery,Donut,309,262,47,53.38,97.71,26.2,370.0,12,December,21,Saturday,15.210355987055015,2508.86,25600.019999999997,30192.39,Medium
2024-12-21 23:46:33.062041360,Bangalore,Vegetables,Spinach,408,359,49,25.47,42.87,23.6,231.0,12,December,21,Saturday,12.009803921568627,1248.03,15390.33,17490.96,Low
2024-12-22 11:27:49.112741828,Chennai,Prepared Food,Pizza,358,285,73,56.38,77.33,36.5,435.0,12,December,22,Sunday,20.391061452513966,4115.74,22039.05,27684.14,Medium
2024-12-22 23:09:05.163442292,Delhi,Fruits,Mango,181,175,6,87.46,156.24,20.2,440.0,12,December,22,Sunday,3.314917127071823,524.76,27342.0,28279.440000000002,Low
2024-12-23 10:50:21.214142760,Delhi,Dairy,Cheese,115,85,30,62.35,114.5,28.9,446.0,12,December,23,Monday,26.08695652173913,1870.5,9732.5,13167.5,Medium
2024-12-23 22:31:37.264843228,Bangalore,Prepared Food,Pizza,407,299,108,34.44,52.4,38.6,297.0,12,December,23,Monday,26.535626535626534,3719.5199999999995,15667.6,21326.8,Medium
2024-12-24 10:12:53.315543696,Mumbai,Vegetables,Spinach,354,336,18,26.56,48.59,30.4,60.0,12,December,24,Tuesday,5.084745762711865,478.08,16326.240000000002,17200.86,Low
2024-12-24 21:54:09.366244160,Chennai,Vegetables,Potato,250,229,21,50.52,74.61,29.7,473.0,12,December,24,Tuesday,8.4,1060.92,17085.69,18652.5,Low
2024-12-25 09:35:25.416944628,Mumbai,Prepared Food,Pizza,243,226,17,79.22,126.58,32.4,358.0,12,December,25,Wednesday,6.995884773662551,1346.74,28607.079999999998,30758.94,Low
2024-12-25 21:16:41.467645096,Delhi,Dairy,Milk,495,361,134,83.5,160.29,21.9,61.0,12,December,25,Wednesday,27.070707070707073,11189.0,57864.689999999995,79343.55,Medium
2024-12-26 08:57:57.518345564,Delhi,Prepared Food,Sandwich,281,181,100,84.66,117.98,40.6,382.0,12,December,26,Thursday,35.587188612099645,8466.0,21354.38,33152.380000000005,High
2024-12-26 20:39:13.569046028,Bangalore,Dairy,Milk,177,171,6,94.44,140.99,27.3,105.0,12,December,26,Thursday,3.389830508474576,566.64,24109.29,24955.230000000003,Low
2024-12-27 08:20:29.619746496,Chennai,Bakery,Donut,355,245,110,28.43,52.84,36.2,310.0,12,December,27,Friday,30.985915492957744,3127.3,12945.800000000001,18758.2,High
2024-12-27 20:01:45.670446964,Mumbai,Prepared Food,Pizza,109,70,39,95.91,186.35,21.0,341.0,12,December,27,Friday,35.77981651376147,3740.49,13044.5,20312.149999999998,High
2024-12-28 07:43:01.721147432,Delhi,Bakery,Croissant,197,143,54,66.6,116.43,38.7,476.0,12,December,28,Saturday,27.411167512690355,3596.3999999999996,16649.49,22936.710000000003,Medium
2024-12-28 19:24:17.771847896,Hyderabad,Fruits,Banana,325,282,43,63.38,104.1,22.9,483.0,12,December,28,Saturday,13.230769230769232,2725.34,29356.199999999997,33832.5,Low
2024-12-29 07:05:33.822548364,Delhi,Vegetables,Potato,215,186,29,36.03,56.15,34.6,322.0,12,December,29,Sunday,13.488372093023257,1044.8700000000001,10443.9,12072.25,Low
2024-12-29 18:46:49.873248832,Mumbai,Fruits,Orange,273,191,82,70.66,92.68,27.5,456.0,12,December,29,Sunday,30.036630036630036,5794.12,17701.88,25301.640000000003,High
2024-12-30 06:28:05.923949300,Mumbai,Vegetables,Tomato,423,361,62,94.06,130.91,37.5,288.0,12,December,30,Monday,14.657210401891252,5831.72,47258.51,55374.93,Low
2024-12-30 18:09:21.974649764,Bangalore,Fruits,Orange,315,296,19,42.37,70.98,35.8,76.0,12,December,30,Monday,6.031746031746032,805.03,21010.08,22358.7,Low
2024-12-31 05:50:38.025350232,Delhi,Vegetables,Spinach,294,273,21,17.49,33.3,30.6,354.0,12,December,31,Tuesday,7.142857142857142,367.28999999999996,9090.9,9790.199999999999,Low
2024-12-31 17:31:54.076050700,Chennai,Vegetables,Carrot,411,320,91,88.66,128.96,23.5,133.0,12,December,31,Tuesday,22.14111922141119,8068.0599999999995,41267.200000000004,53002.560000000005,Medium
2025-01-01 05:13:10.126751168,Chennai,Vegetables,Spinach,244,170,74,87.21,131.99,24.2,111.0,1,January,1,Wednesday,30.327868852459016,6453.54,22438.300000000003,32205.56,High
2025-01-01 16:54:26.177451632,Delhi,Vegetables,Spinach,407,241,166,52.45,76.54,23.7,117.0,1,January,1,Wednesday,40.78624078624078,8706.7,18446.140000000003,31151.780000000002,High
2025-01-02 04:35:42.228152100,Bangalore,Fruits,Banana,424,287,137,98.93,162.21,23.9,427.0,1,January,2,Thursday,32.31132075471698,13553.410000000002,46554.270000000004,68777.04000000001,High
2025-01-02 16:16:58.278852568,Mumbai,Dairy,Cheese,227,174,53,56.94,78.99,41.2,127.0,1,January,2,Thursday,23.348017621145374,3017.8199999999997,13744.259999999998,17930.73,Medium
2025-01-03 03:58:14.329553036,Chennai,Prepared Food,Sandwich,148,89,59,14.24,18.71,24.2,357.0,1,January,3,Friday,39.86486486486486,840.16,1665.19,2769.08,High
2025-01-03 15:39:30.380253500,Mumbai,Prepared Food,Burger,162,107,55,80.52,105.27,36.8,146.0,1,January,3,Friday,33.95061728395062,4428.599999999999,11263.89,17053.739999999998,High
2025-01-04 03:20:46.430953968,Hyderabad,Prepared Food,Pizza,391,336,55,32.58,53.98,40.0,120.0,1,January,4,Saturday,14.066496163682865,1791.8999999999999,18137.28,21106.18,Low
2025-01-04 15:02:02.481654436,Chennai,Dairy,Yogurt,191,184,7,96.59,159.98,30.0,231.0,1,January,4,Saturday,3.664921465968586,676.13,29436.32,30556.179999999997,Low
2025-01-05 02:43:18.532354904,Chennai,Bakery,Donut,219,140,79,62.18,93.13,26.1,433.0,1,January,5,Sunday,36.07305936073059,4912.22,13038.199999999999,20395.469999999998,High
2025-01-05 14:24:34.583055368,Chennai,Bakery,Bread,486,436,50,62.07,84.28,23.4,176.0,1,January,5,Sunday,10.2880658436214,3103.5,36746.08,40960.08,Low
2025-01-06 02:05:50.633755836,Chennai,Prepared Food,Sandwich,154,135,19,20.38,38.9,30.4,417.0,1,January,6,Monday,12.337662337662337,387.21999999999997,5251.5,5990.599999999999,Low
2025-01-06 13:47:06.684456304,Chennai,Fruits,Apple,186,174,12,10.56,19.72,40.9,440.0,1,January,6,Monday,6.451612903225806,126.72,3431.2799999999997,3667.9199999999996,Low
2025-01-07 01:28:22.735156772,Mumbai,Dairy,Cheese,375,278,97,11.28,16.7,29.9,149.0,1,January,7,Tuesday,25.866666666666667,1094.1599999999999,4642.599999999999,6262.5,Medium
2025-01-07 13:09:38.785857236,Chennai,Fruits,Apple,472,457,15,58.0,91.87,23.7,458.0,1,January,7,Tuesday,3.1779661016949152,870.0,41984.590000000004,43362.64,Low
2025-01-08 00:50:54.836557704,Delhi,Prepared Food,Sandwich,295,190,105,30.45,51.18,35.3,195.0,1,January,8,Wednesday,35.59322033898305,3197.25,9724.2,15098.1,High
2025-01-08 12:32:10.887258172,Mumbai,Dairy,Milk,367,217,150,86.67,162.25,20.3,178.0,1,January,8,Wednesday,40.87193460490463,13000.5,35208.25,59545.75,High
2025-01-09 00:13:26.937958640,Delhi,Vegetables,Tomato,287,183,104,40.79,76.15,25.2,482.0,1,January,9,Thursday,36.23693379790941,4242.16,13935.45,21855.050000000003,High
2025-01-09 11:54:42.988659104,Bangalore,Prepared Food,Rice Bowl,146,138,8,26.69,38.1,31.3,417.0,1,January,9,Thursday,5.47945205479452,213.52,5257.8,5562.6,Low
2025-01-09 23:35:59.039359572,Bangalore,Fruits,Mango,266,194,72,61.23,116.8,32.8,303.0,1,January,9,Thursday,27.06766917293233,4408.5599999999995,22659.2,31068.8,Medium
2025-01-10 11:17:15.090060040,Delhi,Dairy,Yogurt,137,133,4,45.5,86.77,25.4,304.0,1,January,10,Friday,2.9197080291970803,182.0,11540.41,11887.49,Low
2025-01-10 22:58:31.140760504,Bangalore,Fruits,Orange,488,409,79,41.32,79.62,41.3,458.0,1,January,10,Friday,16.188524590163937,3264.28,32564.58,38854.560000000005,Medium
2025-01-11 10:39:47.191460972,Bangalore,Vegetables,Spinach,334,332,2,34.01,47.06,25.1,360.0,1,January,11,Saturday,0.5988023952095809,68.02,15623.92,15718.04,Low
2025-01-11 22:21:03.242161440,Hyderabad,Vegetables,Carrot,100,61,39,38.41,63.14,27.1,227.0,1,January,11,Saturday,39.0,1497.9899999999998,3851.54,6314.0,High
2025-01-12 10:02:19.292861908,Delhi,Dairy,Cheese,495,374,121,47.0,75.73,32.7,171.0,1,January,12,Sunday,24.444444444444443,5687.0,28323.02,37486.35,Medium
2025-01-12 21:43:35.343562372,Hyderabad,Bakery,Donut,351,311,40,10.7,17.6,41.7,228.0,1,January,12,Sunday,11.396011396011396,428.0,5473.6,6177.6,Low
2025-01-13 09:24:51.394262840,Bangalore,Dairy,Butter,456,409,47,29.58,41.22,41.0,116.0,1,January,13,Monday,10.307017543859649,1390.26,16858.98,18796.32,Low
2025-01-13 21:06:07.444963308,Chennai,Prepared Food,Burger,275,167,108,65.82,110.67,22.8,280.0,1,January,13,Monday,39.27272727272727,7108.5599999999995,18481.89,30434.25,High
2025-01-14 08:47:23.495663776,Mumbai,Bakery,Donut,424,369,55,29.57,46.03,28.6,53.0,1,January,14,Tuesday,12.971698113207546,1626.35,16985.07,19516.72,Low
2025-01-14 20:28:39.546364240,Mumbai,Fruits,Orange,423,332,91,16.12,24.53,25.9,157.0,1,January,14,Tuesday,21.513002364066196,1466.92,8143.96,10376.19,Medium
2025-01-15 08:09:55.597064708,Chennai,Bakery,Donut,423,277,146,86.04,133.51,35.1,281.0,1,January,15,Wednesday,34.515366430260045,12561.84,36982.27,56474.729999999996,High
2025-01-15 19:51:11.647765176,Hyderabad,Bakery,Croissant,357,272,85,46.83,71.68,35.3,71.0,1,January,15,Wednesday,23.809523809523807,3980.5499999999997,19496.960000000003,25589.760000000002,Medium
2025-01-16 07:32:27.698465644,Mumbai,Fruits,Orange,326,318,8,75.43,134.65,41.7,346.0,1,January,16,Thursday,2.4539877300613497,603.44,42818.700000000004,43895.9,Low
2025-01-16 19:13:43.749166108,Chennai,Bakery,Bread,367,213,154,92.36,130.18,36.5,385.0,1,January,16,Thursday,41.96185286103542,14223.44,27728.34,47776.060000000005,High
2025-01-17 06:54:59.799866576,Mumbai,Prepared Food,Pizza,475,265,210,56.65,102.28,23.8,443.0,1,January,17,Friday,44.21052631578947,11896.5,27104.2,48583.0,High
2025-01-17 18:36:15.850567044,Bangalore,Dairy,Butter,166,162,4,12.44,20.08,26.5,119.0,1,January,17,Friday,2.4096385542168677,49.76,3252.9599999999996,3333.2799999999997,Low
2025-01-18 06:17:31.901267512,Delhi,Bakery,Croissant,325,317,8,22.0,42.89,39.1,430.0,1,January,18,Saturday,2.4615384615384617,176.0,13596.130000000001,13939.25,Low
2025-01-18 17:58:47.951967976,Bangalore,Fruits,Banana,313,255,58,20.26,35.47,38.4,214.0,1,January,18,Saturday,18.53035143769968,1175.0800000000002,9044.85,11102.109999999999,Medium
2025-01-19 05:40:04.002668444,Hyderabad,Bakery,Donut,377,320,57,57.58,76.24,34.1,422.0,1,January,19,Sunday,15.119363395225463,3282.06,24396.8,28742.48,Medium
2025-01-19 17:21:20.053368912,Mumbai,Prepared Food,Sandwich,419,367,52,33.86,54.26,42.0,136.0,1,January,19,Sunday,12.410501193317423,1760.72,19913.42,22734.94,Low
2025-01-20 05:02:36.104069380,Mumbai,Bakery,Donut,197,135,62,57.18,101.03,25.9,270.0,1,January,20,Monday,31.472081218274113,3545.16,13639.05,19902.91,High
2025-01-20 16:43:52.154769844,Chennai,Vegetables,Tomato,247,158,89,67.88,103.25,33.7,459.0,1,January,20,Monday,36.032388663967616,6041.32,16313.5,25502.75,High
2025-01-21 04:25:08.205470312,Chennai,Dairy,Yogurt,286,194,92,44.8,83.99,41.3,273.0,1,January,21,Tuesday,32.16783216783217,4121.599999999999,16294.06,24021.14,High
2025-01-21 16:06:24.256170780,Mumbai,Dairy,Butter,492,333,159,34.76,60.74,27.5,309.0,1,January,21,Tuesday,32.31707317073171,5526.839999999999,20226.420000000002,29884.08,High
2025-01-22 03:47:40.306871248,Chennai,Fruits,Mango,471,269,202,12.22,21.85,36.0,70.0,1,January,22,Wednesday,42.88747346072187,2468.44,5877.650000000001,10291.35,High
2025-01-22 15:28:56.357571712,Delhi,Dairy,Yogurt,210,196,14,89.14,147.97,31.9,461.0,1,January,22,Wednesday,6.666666666666667,1247.96,29002.12,31073.7,Low
2025-01-23 03:10:12.408272180,Mumbai,Bakery,Bread,183,166,17,29.14,39.86,21.4,497.0,1,January,23,Thursday,9.289617486338798,495.38,6616.76,7294.38,Low
2025-01-23 14:51:28.458972648,Hyderabad,Dairy,Milk,357,357,0,52.21,101.81,34.1,125.0,1,January,23,Thursday,0.0,0.0,36346.17,36346.17,Low
2025-01-24 02:32:44.509673116,Chennai,Vegetables,Potato,148,129,19,98.29,173.31,38.0,395.0,1,January,24,Friday,12.837837837837837,1867.5100000000002,22356.99,25649.88,Low
2025-01-24 14:14:00.560373580,Chennai,Vegetables,Potato,353,208,145,69.0,91.62,33.1,485.0,1,January,24,Friday,41.07648725212464,10005.0,19056.96,32341.86,High
2025-01-25 01:55:16.611074048,Mumbai,Prepared Food,Burger,248,201,47,70.37,131.94,25.4,407.0,1,January,25,Saturday,18.951612903225808,3307.3900000000003,26519.94,32721.12,Medium
2025-01-25 13:36:32.661774516,Hyderabad,Bakery,Croissant,216,188,28,27.32,37.46,40.0,496.0,1,January,25,Saturday,12.962962962962962,764.96,7042.4800000000005,8091.360000000001,Low
2025-01-26 01:17:48.712474984,Delhi,Prepared Food,Burger,363,256,107,64.52,112.41,31.6,314.0,1,January,26,Sunday,29.476584022038566,6903.639999999999,28776.96,40804.83,Medium
2025-01-26 12:59:04.763175448,Chennai,Dairy,Cheese,179,133,46,26.94,38.5,21.3,456.0,1,January,26,Sunday,25.69832402234637,1239.24,5120.5,6891.5,Medium
2025-01-27 00:40:20.813875916,Chennai,Bakery,Donut,435,340,95,14.41,24.51,38.0,274.0,1,January,27,Monday,21.839080459770116,1368.95,8333.4,10661.85,Medium
2025-01-27 12:21:36.864576384,Hyderabad,Bakery,Bread,190,180,10,12.39,22.48,33.8,269.0,1,January,27,Monday,5.263157894736842,123.9,4046.4,4271.2,Low
2025-01-28 00:02:52.915276852,Bangalore,Prepared Food,Rice Bowl,234,169,65,41.72,57.92,22.9,74.0,1,January,28,Tuesday,27.77777777777778,2711.7999999999997,9788.48,13553.28,Medium
2025-01-28 11:44:08.965977316,Mumbai,Bakery,Bread,228,211,17,66.55,95.09,22.3,116.0,1,January,28,Tuesday,7.456140350877193,1131.35,20063.99,21680.52,Low
2025-01-28 23:25:25.016677784,Chennai,Prepared Food,Sandwich,165,147,18,73.29,138.09,21.2,342.0,1,January,28,Tuesday,10.909090909090908,1319.22,20299.23,22784.850000000002,Low
2025-01-29 11:06:41.067378252,Delhi,Vegetables,Carrot,164,154,10,38.27,75.41,20.7,154.0,1,January,29,Wednesday,6.097560975609756,382.70000000000005,11613.14,12367.24,Low
2025-01-29 22:47:57.118078716,Mumbai,Fruits,Banana,315,217,98,92.34,133.73,23.2,84.0,1,January,29,Wednesday,31.11111111111111,9049.32,29019.409999999996,42124.95,High
2025-01-30 10:29:13.168779184,Mumbai,Vegetables,Spinach,342,331,11,61.65,95.28,38.3,267.0,1,January,30,Thursday,3.216374269005848,678.15,31537.68,32585.760000000002,Low
2025-01-30 22:10:29.219479652,Mumbai,Fruits,Mango,424,373,51,98.57,148.31,26.5,227.0,1,January,30,Thursday,12.028301886792454,5027.07,55319.63,62883.44,Low
2025-01-31 09:51:45.270180120,Mumbai,Fruits,Orange,303,172,131,89.09,128.08,40.8,51.0,1,January,31,Friday,43.23432343234324,11670.79,22029.760000000002,38808.240000000005,High
2025-01-31 21:33:01.320880584,Delhi,Bakery,Croissant,375,322,53,95.11,168.7,26.6,105.0,1,January,31,Friday,14.133333333333335,5040.83,54321.399999999994,63262.49999999999,Low
2025-02-01 09:14:17.371581052,Delhi,Fruits,Mango,316,252,64,48.06,89.24,23.1,71.0,2,February,1,Saturday,20.253164556962027,3075.84,22488.48,28199.84,Medium
2025-02-01 20:55:33.422281520,Delhi,Fruits,Apple,456,430,26,59.05,80.35,25.2,483.0,2,February,1,Saturday,5.701754385964912,1535.3,34550.5,36639.6,Low
2025-02-02 08:36:49.472981988,Bangalore,Bakery,Cake,120,101,19,71.44,124.31,25.9,359.0,2,February,2,Sunday,15.833333333333332,1357.36,12555.31,14917.2,Medium
2025-02-02 20:18:05.523682452,Hyderabad,Dairy,Milk,435,426,9,61.25,115.31,41.8,150.0,2,February,2,Sunday,2.0689655172413794,551.25,49122.06,50159.85,Low
2025-02-03 07:59:21.574382920,Mumbai,Dairy,Butter,452,346,106,30.36,42.27,39.5,51.0,2,February,3,Monday,23.451327433628318,3218.16,14625.420000000002,19106.04,Medium
2025-02-03 19:40:37.625083388,Mumbai,Fruits,Apple,222,222,0,83.54,134.82,30.8,319.0,2,February,3,Monday,0.0,0.0,29930.039999999997,29930.039999999997,Low
2025-02-04 07:21:53.675783856,Chennai,Vegetables,Carrot,436,344,92,50.43,98.76,41.0,411.0,2,February,4,Tuesday,21.100917431192663,4639.56,33973.44,43059.36,Medium
2025-02-04 19:03:09.726484320,Hyderabad,Bakery,Bread,199,126,73,34.12,66.14,33.9,458.0,2,February,4,Tuesday,36.68341708542713,2490.7599999999998,8333.64,13161.86,High
2025-02-05 06:44:25.777184788,Chennai,Dairy,Milk,359,278,81,51.2,69.98,39.8,124.0,2,February,5,Wednesday,22.56267409470752,4147.2,19454.440000000002,25122.82,Medium
2025-02-05 18:25:41.827885256,Bangalore,Fruits,Orange,161,151,10,14.16,24.15,40.1,69.0,2,February,5,Wednesday,6.211180124223603,141.6,3646.6499999999996,3888.1499999999996,Low
2025-02-06 06:06:57.878585724,Hyderabad,Dairy,Butter,412,344,68,69.66,137.64,40.1,349.0,2,February,6,Thursday,16.50485436893204,4736.88,47348.159999999996,56707.67999999999,Medium
2025-02-06 17:48:13.929286188,Chennai,Dairy,Butter,473,328,145,97.97,193.5,23.6,175.0,2,February,6,Thursday,30.655391120507396,14205.65,63468.0,91525.5,High
2025-02-07 05:29:29.979986656,Bangalore,Fruits,Banana,303,194,109,83.44,130.57,21.9,459.0,2,February,7,Friday,35.973597359735976,9094.96,25330.579999999998,39562.71,High
2025-02-07 17:10:46.030687124,Mumbai,Dairy,Cheese,167,115,52,73.81,142.77,23.0,442.0,2,February,7,Friday,31.137724550898206,3838.12,16418.550000000003,23842.59,High
2025-02-08 04:52:02.081387592,Hyderabad,Dairy,Milk,271,212,59,75.47,139.66,25.4,382.0,2,February,8,Saturday,21.771217712177123,4452.73,29607.92,37847.86,Medium
2025-02-08 16:33:18.132088056,Bangalore,Prepared Food,Sandwich,399,292,107,75.87,107.87,27.9,335.0,2,February,8,Saturday,26.81704260651629,8118.09,31498.04,43040.130000000005,Medium
